index,created_at,tweet_id,credible,author_id,text,urls,name,username,verified,location,followers_count,following_count,tweet_count,like_count,quote_count,reply_count,retweet_count,retweet_author_id,retweet_id,retweeted_screen_name,user_mentions_id,user_mentions_screen_name,in_reply_to_user_id,in_reply_to_tweet_id,in_reply_to_username,reference_type,reference_id
208486,2021-03-01 10:05:24+01:00,1366313610742558723,1,22020347,Dutch vaccination programme catches up and Leiden vaccine is close to coming on stream https://t.co/HibVcnPIgr,"www.dutchnews.nl,",DutchNews.NL,DutchNewsNL,True,The Netherlands,49702,352,54429,38,2,3,7,#,#,#,#,#,#,#,#,#,#
211276,2021-03-01 09:13:43+00:00,1366315703398203393,1,91966685,Agyemang Joseph is asking if it's advisable to take the vaccine if you have Hepatitis B. #JoySMS,#,Joy 99.7 FM,Joy997FM,True,Ghana,1892662,100,421140,38,0,1,1,#,#,#,#,#,#,#,#,#,#
211538,2021-03-01 14:44:29+05:30,1366315898626314244,1,2530363285,Ghana’s National Vaccine Deployment Plan well-received by WHO #TV3NewDay https://t.co/UODSRfxbcq,"3news.com,",#TV3@25,tv3_ghana,True,Kanda,1801771,345,172447,38,0,1,1,#,#,#,#,#,#,#,#,#,#
211976,2021-03-01 04:15:41-05:00,1366316199928229892,1,1219599670051102725,How many if you believe he really took Vaccine of Bharat Biotech? https://t.co/ZGC8oy2NP0,"twitter.com,",GavchaPatil,AquarianTruths,False,On The Go,5246,714,68767,38,1,10,1,#,#,#,#,#,#,#,#,quoted,1366218209804705792
213888,2021-03-01 14:51:28+05:30,1366317653233569794,1,920364181488132096,"#COVID19Vaccine: Online Portal #CoWIN Starts Self-Registration Process for COVID-19 Vaccination in Phase 2

https://t.co/v9617WlU7J https://t.co/0DmDU7nufs","weather.com,twitter.com,twitter.com,twitter.com,",The Weather Channel India,weatherindia,True,India,72475,96,25478,38,1,2,24,#,#,#,#,#,#,#,#,#,#
219734,2021-03-01 15:08:33+05:30,1366321955423412226,1,923093425196490753,Leading by example! Dispelling myths and misconceptions regarding vaccines made in India!!  #largestVaccinationdrive @Naveen_Odisha @CMO_Odisha @bjd_odisha @BJDITWing @MoHFW_INDIAi @HFWOdisha https://t.co/29fA3uws62,"twitter.com,",DSMishraCapt,DSMishraKLD,False,"Bhawanipatna, India",15477,153,2470,38,0,0,3,#,#,#,3489768920,Naveen_Odisha,#,#,#,quoted,1366265588679544838
220121,2021-03-01 09:39:46+00:00,1366322258365603843,1,111556423,"Britain's Covid jab drive will go at TWICE the speed in March, vaccine minister pledges https://t.co/gGqCMZyVXG","trib.al,",Daily Mail U.K.,DailyMailUK,True,"London, UK",730374,534,392817,38,6,9,13,#,#,#,#,#,#,#,#,#,#
234773,2021-03-01 10:21:47+00:00,1366332835427139584,1,1872641520,Before the vaccine💉 / After the vaccine 💉 https://t.co/59mIVFEYNp,"twitter.com,twitter.com,",Sofian Elouardani,Elouarso,False,"London, England",273,337,4378,38,0,0,7,#,#,#,#,#,#,#,#,#,#
249153,#,1366343518747123715,1,75538380,Gym and yoga instructors should be prioritized for vaccination.,#,Srishti,mysticsrishti,False,idher udher,9391,774,84920,38,1,4,2,#,#,#,#,#,#,#,#,#,#
249174,2021-03-01 16:34:18+05:30,1366343535323058182,1,19897138,Vice President #VenkaiahNaidu takes home-grown jab in Chennai | #CoronavirusVaccine #ITCard https://t.co/fRz1fFE3Jy,"twitter.com,",IndiaToday,IndiaToday,True,India,6232653,114,1111313,38,0,0,4,#,#,#,#,#,#,#,#,#,#
250070,2021-03-01 11:07:08+00:00,1366344245645352963,1,1246514573995360256,Ghana is set to roll out its COVID-19 vaccination programme after Akufo-Addo and Dr Bawumia received their jabs on Monday. Click for details: https://t.co/xz5mMs7nCb,"asaaseradio.com,",Asaase 99.5,asaaseradio995,True,"Cantoments, Accra",40065,214,48506,38,1,3,5,#,#,#,#,#,#,#,#,#,#
253307,2021-03-01 11:17:01+00:00,1366346732301352960,1,65384825,Any intelligent person would know that the person behind YouGov polls is the same person behind covid vaxx roll out. 🤔,#,🌸 I Will Not Comply🩸,darrenmark69,False,Stoke On Trent,10530,11377,56405,38,0,1,14,#,#,#,#,#,#,#,#,#,#
253711,#,1366347016205258753,1,39582702,"So judges get choice of vaccine, while we won't even know which vaccine?",#,Priyashmita,priyashmita,False,Timbuktoo,25919,2844,259973,38,1,6,5,#,#,#,#,#,#,#,#,#,#
254968,2021-03-01 12:21:56+01:00,1366347969251987458,1,1104171800,"@vonderleyen Nothing on ICT or internet is to be called safe! It can be unsafe tomorrow. You just seek controle!

No #EU controle!

#Nexit 

And AGAIN EU is slowing vaccination down by Johnson and Joh. late approve! 

#DasVierteReich https://t.co/tzzCGacHux","twitter.com,",David Security Agency,LudoTausch,False,"Netherlands, Nijmegen",905,906,92313,38,0,1,3,#,#,#,1146329871418843136,vonderleyen,1146329871418843136,1366346729289904128,vonderleyen,replied_to,1366346729289904128
264990,2021-03-01 19:51:03+08:00,1366355297183277058,1,37874853,"S'pore cannot be bought, bullied or intimidated into approving any vaccine, says Vivian https://t.co/0z2BlZ12DH","dlvr.it,",The Straits Times,straits_times,True,Singapore,1223445,128,551941,38,11,4,20,#,#,#,#,#,#,#,#,#,#
266768,2021-03-01 17:26:27+05:30,1366356656720916480,1,48706493,"But seriously, instead of mistrusting NGOs, why not use them for vaccine outreach? They will be of immense value for vulnerable communities. Best to gather all available strengths rather than play pretend superman.
#COVID19Vaccine",#,ranjona banerji 🇮🇳,ranjona,False,India,32971,3935,351867,38,0,8,3,#,#,#,#,#,#,#,#,#,#
267928,#,1366357525692579840,1,12321952,@JimMFelton I sometimes think he was just one hand movement away from ingesting Dettol last year. #covidiots,#,Brendan May,bmay,False,Mainly London/Singapore,80115,6646,56075,38,0,0,0,#,#,#,2904913023,JimMFelton,2904913023,1366357233823608832,JimMFelton,replied_to,1366357233823608832
271342,2021-03-01 12:09:22+00:00,1366359906899615744,1,87818409,"'Pure, liquid hope': what the vaccine means to me as a GP – podcast https://t.co/PjOGrX0T9i","www.theguardian.com,",The Guardian,guardian,True,London,10851220,1052,797822,38,0,4,4,#,#,#,#,#,#,#,#,#,#
277823,2021-03-01 17:56:26+05:30,1366364201447346178,1,2596143056,"#LargestVaccineDrive #Unite2FightCorona

TN Manen, Retired Additional Chief Secretary from the Government of Nagaland got the first dose of #COVIDVaccine. Eager for second dose as well. 

@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @mygovindia @COVIDNewsByMIB https://t.co/YlpVqX44Lz","twitter.com,",Ministry of Health,MoHFW_INDIA,True,Nirman Bhawan,3230868,265,75489,38,0,1,10,#,#,#,471741741,PMOIndia,#,#,#,#,#
291911,#,1366373128516026369,1,903193501936091136,People with learning disabilities are one of the vulnerable groups that have been targeted to get the Covid-19 Vaccine in Surrey. Pat from The Grange gives the vaccine a big thumbs up. Read more at https://t.co/C6gjkI1XWc @TheGrangeCentre @postnineteen https://t.co/6Yc8s78mOJ,"ow.ly,twitter.com,",Surrey Heartlands Health and Care Partnership,SurreyHeartland,True,"Woodhatch Place, Reigate",4040,603,7288,38,0,1,14,#,#,#,1851591608,TheGrangeCentre,#,#,#,#,#
297883,#,1366376928333230083,1,1088486206793531393,"Earlier today at the 37 Military Hospital where @NAkufoAddo and @RAkufoAddo received their COVID-19 vaccines.

Once again, I stress that the vaccine is safe and each jab will take us a step closer to defeating the coronavirus pandemic.

#IwillTakeTheVaccine #TheVaccineisSafe https://t.co/qoT6KYpOXk","twitter.com,twitter.com,twitter.com,",Dr. Anthony Nsiah-Asare,Dr_NsiahAsare,False,"Jubilee House, Kanda- Accra",1580,72,145,38,0,1,3,#,#,#,247217109,NAkufoAddo,#,#,#,#,#
300436,2021-03-01 13:22:56+00:00,1366378420360380417,1,405605548,That is very kind and generous of you @janinethechef1 https://t.co/wueIg6jz1v,"twitter.com,",Peter Hitchens,ClarkeMicah,True,England,195295,0,183121,38,0,9,2,#,#,#,2164491747,janinethechef1,#,#,#,quoted,1366334150714744835
306250,2021-03-01 19:06:35+05:30,1366381858603167748,1,952993339,"Of 3 ways(to register for #COVID19Vaccine ),only 1 works.
Problems with the working of #AarogyaSetu &amp; #CoWIN will only make vaccination so much for difficult. No password, no auto generation of OTP, are structural flaws that should have taken care of before getting into #Phase2 . https://t.co/Xv9PRMprte","twitter.com,",Amiti Pande,Amiti14,False,"Madhya Pradesh, India",12472,512,12357,38,4,3,21,#,#,#,#,#,#,#,#,#,#
307443,2021-03-01 08:39:23-05:00,1366382563196035072,1,1179173294215454721,"@KEEMSTAR 1/3 This is a bit too easy for 1K, so guy in the red car getting chased from the cops worked at the office building but he wasn’t getting paid enough so he stole the research to the COVID vaccine so he can sell it on the black market for millions",#,Jay6K🇦🇷,invalidusern4m3,False,"Newark, DE",69,361,7135,38,0,2,1,#,#,#,872683897,KEEMSTAR,872683897,1366372696767016964,KEEMSTAR,replied_to,1366372696767016964
315672,2021-03-01 19:27:20+05:30,1366387079844823041,1,282050428,Latest:Union Home Minister Amit Shah today took the first dose of the COVID19 vaccine. He was vaccinated by Medanta Hospital doctors.,#,I AM Modi Totlani Krishan🇮🇳,kktotlani,False,Jaipur,20945,13097,303039,38,0,1,6,#,#,#,#,#,#,#,#,#,#
317028,2021-03-01 09:00:14-05:00,1366387810110996481,1,4866713721,Louder for the people in the back! https://t.co/MvlALqxdLG https://t.co/qIINQ442bn,"twitter.com,twitter.com,",𝐒𝐮𝐦𝐨𝐧 𝐂𝐡𝐚𝐤𝐫𝐚𝐛𝐚𝐫𝐭𝐢,TorontoIDDoc,True,"Toronto, Ontario",15365,2917,20497,38,0,1,4,#,#,#,#,#,#,#,#,quoted,1366387654372306946
326013,2021-03-01 22:20:05+08:00,1366392803056635907,1,87775422,"As of Feb 25, nine Chinese universities, including Tsinghua, Peking University and Beijing Jiaotong University, have carried out #COVID_19 vaccination, with more than 30,000 teachers and students getting vaccinated. #vaccine https://t.co/fAe3yxOpei https://t.co/FxVExsvQt7","ow.ly,twitter.com,twitter.com,twitter.com,twitter.com,",China Daily,ChinaDaily,True,"Beijing, China",4188783,575,190955,38,1,4,4,#,#,#,#,#,#,#,#,#,#
329824,2021-03-01 07:28:33-07:00,1366394934383632390,1,198709311,Hey @SaskHealth is there a vaccination rollout plan? My 92 year old grandpa hasn’t heard a thing... https://t.co/6rXujNqflO,"twitter.com,",Tanner Zipchen,TannerZipchen,True,Canada,6816,1227,10965,38,0,4,2,#,#,#,134198093,SaskHealth,#,#,#,#,#
331160,2021-03-01 08:31:13-06:00,1366395606931939329,1,1328535179166502913,Receiving my 2nd  dose of vaccine this morning,#,Terry Kelly,Anxsks,False,United States ,12378,6252,7627,38,0,3,1,#,#,#,#,#,#,#,#,#,#
332344,#,1366396258282258432,1,2418253040,"Getting the maximum amount of people the first dose as quickly as possible *kind* of makes sense in a pandemic.
 The ""vaccine stockpile plan"" not so much.
 Consider those most at risk while not forgetting the primary drivers of transmission. 
 Overplanning is simply ludicrous.",#,𝓝𝓸𝓼𝓯𝓮𝓻𝓪𝓽𝓾,FourWinns298,False,Exactly Where I Should Be,17618,334,24772,38,1,0,1,#,#,#,#,#,#,#,#,#,#
333369,2021-03-01 16:36:02+02:00,1366396817676591111,1,229778103,"Zimbabwe eases lockdown, expects 2 million vaccine doses from China

🔴 Intercity travel now permitted as Mnangagwa puts schools on notice for imminent re-opening
🔴 Speech makes no reference to land borders which were closed to foreign visitors
https://t.co/LpsdEcdYpq","www.zimlive.com,",ZimLive,zimlive,False,"Bulawayo, Zimbabwe",367108,699,11427,38,2,7,13,#,#,#,#,#,#,#,#,#,#
337606,2021-03-01 06:45:00-08:00,1366399073448841224,1,380648579,"VIDEO: 🇨🇮 Patrick Achi, spokesman for the #IvoryCoast government, receives the Oxford/AstraZeneca vaccine in Abidjan on Monday as the west African country begins its #COVID19 vaccination campaign https://t.co/pcf4DcxLxo","twitter.com,",AFP News Agency,AFP,True,Around The World,2429102,612,319473,38,4,1,17,#,#,#,#,#,#,#,#,#,#
343870,2021-03-01 20:28:18+05:30,1366402422764019713,1,240649814,"I do not see any photo op in PM @NarendraModi being administered the vaccine. I salute the Indian doctors and scientists for the vaccine: @DrRijuDutta_TMC, Spokesperson, TMC, tells Rahul Shivshankar on India Upfront. | #ModiSilencesVaccineDoubters https://t.co/dvQEDdvJLr","twitter.com,",TIMES NOW,TimesNow,True,India,10316743,381,881760,38,2,3,9,#,#,#,18839785,narendramodi,#,#,#,#,#
355453,#,1366408225914982404,1,403786250,"“It’s fine to do things fast,” said Bibbins-Domingo, “but if you are not actually vaccinating where the virus is, you will not be effective.” YES! ⁦@ucsfcvp⁩ founder ⁦@KBibbinsDomingo⁩  https://t.co/oebR3vMVwD","www.latimes.com,",Margot Kushel MD,MKushel,False,UCSF/ZSFG,7513,2321,7198,38,1,1,17,#,#,#,87762137,ucsfcvp,#,#,#,#,#
359882,2021-03-01 10:30:09-05:00,1366410437047291907,1,840967478155046912,"50,000 doses of the Sinopharm vaccine will be dondated to Lebanon by China. https://t.co/RweRtsJ9f3","twitter.com,",Randz,RH4N6,False,"Toronto, Ontario",5971,1668,77273,38,0,5,3,#,#,#,#,#,#,#,#,quoted,1366401980437037068
361188,2021-03-01 15:32:36+00:00,1366411053438017536,1,714377713,"#DAWURO

Why nurses who administered vaccine to Akufo-Addo, others didn't wear gloves

#UTVGhana #UTVNews #DespiteGroup",#,UTV Ghana,utvghana,True,"Accra, Ghana",1022051,209,45570,38,1,5,0,#,#,#,#,#,#,#,#,#,#
361340,2021-03-01 10:32:53-05:00,1366411122778255364,1,17669628,"INJECT IT INTO MY VEIN

I have a:

✅  Vaccine appointment
✅  Doctor’s note
✅  Proof of Florida residency

💉💉💉",#,Ben Sharpe,iamsharpe,False,"Tallahassee, FL",5793,4335,70940,38,1,3,0,#,#,#,#,#,#,#,#,#,#
362217,2021-03-01 15:34:42+00:00,1366411580871737345,1,26596941,First vaccine done and dusted 1 step closer to normality 😍 https://t.co/UKzh9aqGW2,"twitter.com,",⟭⟬𝕂𝕒𝕣𝕝𝕪⁷⟬⟭,SaveMeEuphoria,False,"Saint Helens, England",2469,1866,15120,38,0,5,0,#,#,#,#,#,#,#,#,#,#
375431,2021-03-01 21:30:20+05:30,1366418034483585026,1,2596143056,"#LargestVaccineDrive #Unite2FightCorona

Shri Kesri Lal Verma, Vice-Chancellor from Chattisgarh is happy to receive the first #COVIDVaccine dosage today.
@HealthCgGov https://t.co/mcYCDLiQ0X","twitter.com,",Ministry of Health,MoHFW_INDIA,True,Nirman Bhawan,3230810,265,75489,38,0,1,6,#,#,#,3248556589,HealthCgGov,#,#,#,#,#
375626,#,1366418112225107978,1,1013062279368183808,need to get the vaccine asap so i can lick the burger king floors again 🙏🏾,#,Enemy of the Sugondese State,niconeverfull,False,they/them ,2222,1026,17913,38,0,0,4,#,#,#,#,#,#,#,#,#,#
375645,2021-03-01 11:00:40-05:00,1366418116100636677,1,152048311,"@LSD122070 I had my first Pfizer vaccine on Saturday afternoon. The sore arm was no big deal. It started a few hours after the injection and was gone by last night.

My second appointment is already set up for later this month.

Absolutely no regrets.  I feel very fortunate.",#,Ann Spadafora,ALJWS,False,Pennsylvania,9434,9512,104786,38,0,1,1,#,#,#,758386615748263936,LSD122070,758386615748263936,1366398357204307973,LSD122070,replied_to,1366398357204307973
386033,2021-03-01 10:19:22-06:00,1366422824563453964,1,109974187,"The Johnson &amp; Johnson vaccine, like the Pfizer and Moderna vaccines, is highly effective and safe. This emergency use authorization is critical to continuing to expand access to vaccines. https://t.co/F86VmNyAFx","twitter.com,",Zach Wahls,ZachWahls,True,"Coralville, IA",49311,1735,41359,38,0,1,1,#,#,#,#,#,#,#,#,quoted,1366404049252347904
386214,2021-03-01 21:49:40+05:30,1366422896160108548,1,831009807683444738,#AssamRifles Khoupum Battalion reached out to the villagers of Nungba Village in Tamenglong District(Manipur) on 01 Mar with COVID Vaccination awareness drive. Locals were educated about the importance of vaccine  &amp; precautions to be followed post vaccination. @PIBHomeAffairs https://t.co/dm4N4amOeT,"twitter.com,",The Assam Rifles,official_dgar,True,Shillong,86591,263,10983,38,2,1,6,#,#,#,753189526152081408,PIBHomeAffairs,#,#,#,#,#
386571,2021-03-01 11:20:15-05:00,1366423043308806148,1,600248355,I got the second dose of the COVID vaccine last night. Feeling all the feels.,#,Marta Berbés moving to @mberbes@ohai.social,MartaBerbes,False,Haldimand Tract,3124,2128,4628,38,0,1,0,#,#,#,#,#,#,#,#,#,#
387162,2021-03-01 16:21:20+00:00,1366423318992150530,1,4327179197,"The #Gambia is among the first countries in Africa to receive COVID-19 syringes via the #COVAX initiative. 

Syringes✔️
Vaccines🔜

Hope is now on the horizon - @jonathanUNICEF. https://t.co/uG8rWqTTgk","twitter.com,",UNICEF The Gambia,UNICEFGambia,True,The Gambia,16595,302,5290,38,3,0,22,#,#,#,1038903233476001793,jonathanUNICEF,#,#,#,#,#
389050,2021-03-02 00:25:00+08:00,1366424239268503552,1,303862998,"#Ghana's President Nana Akufo-Addo on Monday became the world's 1st recipient of the #covid19 vaccine from #COVAX, a global scheme to procure and distribute inoculations for free for poorer countries. https://t.co/6zVw4qlG34","twitter.com,","People's Daily, China",PDChina,True,"Beijing, China",6742353,4243,117139,38,1,4,9,#,#,#,#,#,#,#,#,#,#
389449,2021-03-02 05:25:43+13:00,1366424420953301003,1,1174254240337977345,"@vonderleyen The Council of Europe signed a Resolution, which states that vaccinations should not be mandatory. Furthermore, persons who have not been vaccinated may not be discriminated against in any way. This effectively stops the notion of vaccine passports.

https://t.co/BvDBBJIufS","www.nyatider.nu,",Michael,HegKong,False,World,40886,4874,13777,38,1,1,10,#,#,#,1146329871418843136,vonderleyen,1146329871418843136,1366352250302513156,vonderleyen,replied_to,1366352250302513156
400712,2021-03-01 09:46:24-07:00,1366429625090379777,1,950767239241793537,"Why two nurses required to administer one vaccine dose?
@IndianMedAssn",#,Rajeev Matta,RajeevMatta,False,Futuristic,14405,2961,61245,38,2,7,9,#,#,#,2790606143,IndianMedAssn,#,#,#,#,#
401035,2021-03-01 22:16:59+05:30,1366429774231470084,1,943449925,Cylinder Chor doesn't even know that Mr PM was given the shot at AIIMS where it's free of Cost https://t.co/DKyCRXOs3z,"twitter.com,",Shrin,ShrrinG,False,India,8217,526,195992,38,0,1,15,#,#,#,#,#,#,#,#,quoted,1366410907912310787
